stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
2554,"MGKRT02","M. Goślina/Kręta",52.5667142700,16.9992865200,C
1564,"KOCEN02","Komorniki/Centrum",52.3355844500,16.8069646800,B
4180,"ZEFPP01","Żerniki/Fabryczna Panattoni Park",52.3317664900,17.0277208700,B
52,"WINI42","Os. Winiary",52.4356506500,16.9113141800,A
1383,"SWAN02","Św. Antoniego",52.3643035500,16.9276630400,A
396,"OSBP01","Os. Batorego Pływalnia",52.4570192800,16.9276707800,A
1547,"CHRZ02","Chrzanowska",52.3468959600,17.0057443500,A
675,"DBWIL01","Dąbrowa/Leśna",52.3974310000,16.7560230000,C
752,"SZYL01","Szylinga",52.4083315800,16.8987510400,A
2651,"KDSZK02","Kórnik/Szkoła nr 1",52.2520938420,17.0905880921,C
313,"SLKRA02","Suchy Las/Krańcowa",52.4813876500,16.8864448500,B
4004,"JROL41","Jasna Rola",52.4517717915,16.9449456990,A
1429,"MORO01","Most Św. Rocha",52.4022680400,16.9406147500,A
1689,"KRAS71","Kraszewskiego",52.4091315800,16.9028608300,A
2774,"GDKWI01","Gądki/Kwiatowa",52.3133286399,17.0456217964,B
1669,"LUNIE02","Luboń/Niepodległości",52.3489519922,16.8908887443,B
2607,"KDPRO02","Kórnik/Prowent",52.2414215300,17.0896092300,C
22,"KLIN41","Klin",52.4187683300,16.9140675600,A
3818,"UZKOL01","Uzarzewo/ Przejazd Kolejowy",52.4555779977,17.1205754609,C
2503,"RASAD01","Rabowice/Średzka",52.3877870000,17.0965760000,C
270,"GOOBO01","Golęczewo/Obornicka",52.5354452900,16.8346253700,C
4224,"BIUN72","Biblioteka Uniwersytecka",52.4067202150,16.9252148367,A
2094,"KHPET01","Kokoszczyn/Pętla",52.4977356600,16.6537804700,C
1612,"FRWO02","Franowo",52.3814452700,17.0014651600,A
1518,"LUGA01","Ługańska",52.3713299200,16.9945271000,A
442,"BIJDW01","Biedrusko/Jednostka Wojskowa",52.5407511300,16.9446203400,B
152,"BAKA41","Baraniaka",52.4039501500,16.9541778000,A
716,"GERB01","Gerberowa",52.3853229400,16.8260002700,A
3892,"TADE02","Tadeuszak",52.3747800000,16.9538800000,A
1029,"PRCZ01","Przełęcz",52.3772787000,16.8880974300,A
203,"Z I41","Żegrze I",52.3789806400,16.9611208400,A
1399,"FORT01","Forteczna",52.3678671100,16.9387037800,A
1144,"ZAWA02","Zawady",52.4130621900,16.9570964000,A
1011,"GLIN02","Glinianki",52.3659023400,16.8590950900,A
253,"CHNAT01","Chludowo/Nad Torem",52.5602843600,16.8210855900,C
59,"OGDY42","Ogrody",52.4163628200,16.8829024900,A
4530,"PUSA04","Puszkina",52.4527483700,16.8649292500,A
972,"LUKLL01","Luboń/Kołłątaja",52.3424755128,16.8615211931,B
3226,"DOOSR03","Dopiewo/Ośrodek Zdrowia",52.3575918342,16.6834564332,C
724,"CMNA01","Cmentarna",52.3849693600,16.8390119400,A
3142,"ZATRA03","Zalasewo/Transportowa",52.3816446229,17.0658396583,B
391,"OSBA03","Os. Batorego",52.4598635700,16.9274543900,A
4211,"PLZAK01","Plewiska/Zakładowa",52.3691330375,16.8304860373,B
3908,"KDPOP02","Kórnik/Poprzeczna",52.2505209837,17.0850097331,C
2173,"ZSNZ02","Żerniki/Skrzyżowanie",52.3268396556,17.0426260111,B
514,"OBOR01","Obornicka",52.4455276400,16.9085929200,A
1218,"SWIA02","Światopełka",52.4076820700,17.0244985000,A
3094,"TRCZI02","Trzek/Czereśniowa",52.3588272477,17.1519943134,B
2380,"KCPRO02","Kicin/Prosta",52.4630817100,17.0071641900,B
607,"LEKA02","Leśnowolska",52.4316133300,16.8223032900,A
942,"LURUT01","Luboń/Rutkiewicz",52.3262530906,16.8876863530,B
3886,"UNLU41","Unii Lubelskiej",52.3721260400,16.9501551200,A
3338,"LEDWO03","Łęczyca/Dworcowa",52.3162622437,16.8821227516,B
277,"ZOCED01","Złotkowo/Cedrowa",52.5080470900,16.8357042100,B
307,"SLNWR01","Suchy Las/Nowy Rynek",52.4752666000,16.8807941000,B
1126,"WIGR02","Winogrady",52.4221437800,16.9470718400,A
3047,"SCSZC01","Szczytniki/Szczelinka",52.2936820244,17.0041530433,B
1854,"PBPET02","Przybroda/Pętla",52.5205470000,16.6558720000,B
1074,"SCIE03","Ściegiennego",52.3909701900,16.8733010700,A
1962,"TPMAR01","Tarnowo Pdg/Marianowska",52.4549380500,16.7018251900,C
1146,"ZAWA01","Zawady",52.4148562300,16.9585338300,A
300,"SLSZK02","Suchy Las/Szkoła",52.4753299200,16.8735462100,B
2529,"ZASPA01","Zalasewo/Spacerowa",52.3826220000,17.0734990000,B
4340,"XSOSI01","Koszuty/Osiedle",52.2333786366,17.1963407914,C
2836,"SWRZ02","Świerzawska",52.4054490000,16.8617630000,A
4428,"ZZNA02","Żyzna",52.3709700000,17.0368540000,A
1314,"DALES02","Daszewice/Leśna",52.3019869700,16.9538963400,B
1628,"KRLES02","Krosno/Leśna",52.2272379683,16.8353412757,C
4412,"WISLO01","Wiry/Słoneczna",52.3193310366,16.8700067921,B
4500,"MODEB02","Mosina/Leszczyńska/Dębowa",52.2382977933,16.8448451465,C
1561,"KOUGM02","Komorniki/Urząd Gminy",52.3326800000,16.8073300000,B
1405,"OBOD01","Obodrzycka",52.3715211900,16.9574481800,A
2216,"GWJSN01","Gowarzewo/Jesienna",52.3550930000,17.1156019700,B
2235,"KLPAR01","Kleszczewo/Park",52.3333434700,17.1718193900,B
1621,"ORZE01","Os. Rzeczypospolitej",52.3851180600,16.9444212900,A
4361,"CNMAR01","Czmoniec/Marzymięta",52.1679400344,17.0392908017,C
1036,"JESI01","Jesionowa",52.3696270400,16.8930014600,A
74,"OSTR41","Ostroroga",52.4006241700,16.8823444000,A
2639,"PSPLD02","Prusinowo/Południe",52.1921531300,17.1307352400,C
2494,"JSRDW01","Jasin/Rabowicka I",52.4005070000,17.0927200000,B
1296,"BRPOD02","Borówiec/Pod Borem",52.2804138600,17.0276079800,B
3280,"ARNI02","Arnikowa",52.4915901901,16.9420237014,A
2596,"GDWEZ01","Gądki/Węzeł",52.3118359500,17.0467649200,B
778,"NIES01","Niestachowska",52.4213493000,16.8948642800,A
3846,"KBKAR02","Kobylniki/Karolewska",52.4760200000,16.7238680000,B
2455,"SGSOK01","Sokolniki Gwiazdowskie/Sokolnicka",52.4092450000,17.1672800000,C
2729,"KKNZ01","Koszalińska",52.4690057600,16.8213839100,A
2299,"BUBUG01","Bugaj/",52.3104351000,17.1818931800,B
835,"RSTA02","Rondo Starołęka",52.3809092300,16.9438591400,A
2073,"CKKOL02","Ceradz Kościelny/Kościół",52.4373567100,16.5925915600,C
2072,"CKJAN02","Ceradz Kościelny/Jankowicka",52.4402270000,16.6002740000,C
1781,"KNOSL01","Konarzewo/Os. 25-lecia",52.3349416700,16.7229043900,C
3599,"LUPRZ03","Luboń/Przemysłowa",52.3539575344,16.8930876212,B
959,"KOPAK02","Komorniki/Os. Parkowe",52.3372700000,16.8297800000,B
3712,"DHWIA01","Dachowa/Wiatrakowa",52.3023393500,17.0880401100,B
103,"KOLE42","Kolejowa",52.3870352600,16.9028994200,A
3640,"SDWPR01","Swarzędz/Węzeł Przesiadkowy",52.4043421144,17.0733955307,B
193,"DEEC42","Dębiec PKM",52.3730591500,16.9038313800,A
2857,"GWNOW01","Gowarzewo/Nowa",52.3621164100,17.1327743200,B
999,"TRZE01","Trzebińska",52.3680834800,16.8421916800,A
88,"DWZA71","Dworzec Zachodni",52.4017177600,16.9088064600,A
1534,"JARO02","Jarosławska",52.3433902200,16.9854203600,A
61,"ZERO71","Żeromskiego",52.4157411000,16.8903614400,A
1262,"BLIZ01","Bliźniąt",52.3930785700,16.9808968800,A
1838,"STPET01","Starzyny/Rynkowa",52.4929836760,16.7557832514,B
911,"LUTAR04","Luboń/Targowa",52.3395977753,16.8755851510,B
1883,"KSKOS01","Krzyszkowo/Koszycy",52.5190010700,16.7364900100,B
178,"WIOS72","Wioślarska",52.3930340200,16.9488577900,A
1358,"CZER02","Czernichowska ",52.3468012300,16.9191201800,A
368,"WRTV01","Wieża RTV",52.4581533000,16.9044244300,A
1275,"TORM01","Tor Regatowy Malta",52.4024683690,16.9894249950,A
2097,"GRSZK01","Góra/Szkolna",52.4816233900,16.6333034400,C
2954,"GLMOR01","Głuchowo/Morelowa",52.3451200000,16.7644000000,C
3103,"KNPER01","Konarzewo/Perłowa",52.3406622893,16.6989813899,C
1353,"OZAR01","Ożarowska",52.3322557400,16.9327928300,A
1542,"SIEW01","Siewierska",52.3404211600,17.0054712800,A
1431,"GROL02","Grobla",52.4067775400,16.9376870900,A
1832,"KISAN02","Kiekrz/Sanktuarium",52.4868590000,16.7769960000,B
3896,"BNSZK02","Baranowo/Wypoczynkowa Szkoła",52.4433890000,16.7912780000,B
573,"CHKA02","Chojnicka",52.4688093000,16.8012110300,A
1565,"KOCEN01","Komorniki/Centrum",52.3354671700,16.8072777200,B
1535,"KRNY01","Krzesiny",52.3411015200,16.9877945500,A
836,"RSTA03","Rondo Starołęka",52.3809460900,16.9421135800,A
2643,"BELAS02","Biernatki/Laskowa",52.2263878000,17.1070942600,C
2691,"CNRUM01","Czmoniec/Rumiankowa",52.1806533947,17.0182612739,C
198,"BYST42","Bystra",52.3714098300,16.9349624900,A
1581,"TRAU02","Traugutta",52.3844880000,16.9153730000,A
1359,"STAS01","Staszowska",52.3450232200,16.9275027300,A
1084,"KRAU72","Krauthofera",52.3869666500,16.8908748900,A
1114,"SLKA01","Słowiańska",52.4278416800,16.9204757300,A
2796,"KJCH01","Konopackiej",52.3558408900,16.8408888000,A
1025,"LESZ02","Leszczyńska",52.3761717900,16.8790264700,A
1942,"BNRUB02","Baranowo/Os. Rubinowe",52.4290000000,16.7995000000,B
293,"JENEK02","Jelonek/Nektarowa",52.4826130400,16.8602369300,B
263,"ZILAS01","Zielątkowo/Las",52.5463516400,16.8000753000,C
3182,"WKBLO02","Więckowice/Bloki",52.3901500000,16.6402870000,C
3930,"CESZK05","Czerwonak/Szkolna",52.4651325548,16.9811460020,B
4250,"KOPAS01","Komorniki/Pasieki",52.3327000000,16.8175400000,B
219,"SZWA42","Szwajcarska",52.3825556800,16.9982315400,A
1945,"BNPRZ01","Baranowo/Przemysława",52.4341041698,16.7962189751,B
4331,"PABUR02","Palędzie/Bursztynowa",52.3660170000,16.7400690000,C
1690,"SZOO72","Stare Zoo",52.4081887500,16.9087997900,A
3675,"PRSOS01","Promnice/Sosnowa",52.5446193700,16.9658866800,C
969,"LUKLO02","Luboń/Klonowa",52.3422950958,16.8563708035,B
2205,"CESZK01","Czerwonak/Szkolna",52.4622358177,16.9827250613,B
2372,"PTWIE01","Potasze/Wierzbowa",52.5236765300,17.0251506100,C
3200,"KOTRU01","Komorniki/Truskawkowa",52.3268680000,16.8220460000,B
4522,"KRKRI01","Krosno/Krosińska/Leśna",52.2268128832,16.8404031199,C
1330,"GLUS02","Głuszyna",52.3215929000,16.9482896200,A
1349,"STWI01","Starołęka Wielka",52.3416937300,16.9186579400,A
3919,"KDINS01","Kórnik/Parkowa Instytut",52.2453229229,17.0959746027,C
4186,"BIWA02","Biwakowa",52.4750807653,16.7562554934,A
2741,"RBSZE01","Robakowo/Szeroka",52.3073130000,17.0746050700,B
1232,"SCDZ01","Schronisko Dla Zwierząt",52.3891428700,17.0253662300,A
182,"ORZE42","Os. Rzeczypospolitej",52.3854184000,16.9450054200,A
2823,"ZAOSL92","Zalasewo/Os. Leśne",52.3835102401,17.0603498447,B
3143,"ZATRA04","Zalasewo/Transportowa",52.3812029919,17.0670792936,B
3589,"KALI01","Kalinowa",52.3690518989,16.9036540366,A
2703,"XSKOS01","Koszuty/",52.2303762363,17.1979788809,C
637,"LESK03","Leśnych Skrzatów",52.4115931000,16.8503329200,A
2145,"TULES04","Tulce/Leśna",52.3445240000,17.0738600000,B
145,"KRAN41","Krańcowa",52.4093202300,16.9812458100,A
2501,"RASTL01","Rabowice/Świetlica",52.3896690000,17.1179860000,C
4081,"CMEF01","Cmentarna Furtka",52.3881153633,16.8342787311,A
4377,"TPTUR02","Tarnowo Pdg/Turyńska",52.4778057900,16.6611872700,C
946,"WILAS01","Wiry/Laskowska",52.3155040386,16.8605176788,B
838,"BKPET02","Borkowice/Pętla",52.2080236775,16.7865675287,C
4310,"SFSWI01","Świątniki/I",52.2296256044,16.9511881483,C
2123,"KXLAZ01","Koninko/Lazurowa",52.3066750000,17.0204650000,B
4369,"KDRAD02","Kórnik/Bnin Radosna",52.2280067288,17.0796527376,C
3834,"GWOSI01","Gaj Wielki/Osiedlowa",52.4564090000,16.5787980000,C
358,"SYPU01","Synów Pułku",52.4605713300,16.8730878900,A
3815,"GTFAB01","Gortatowo/Fabryczna",52.4267668301,17.1053899282,B
810,"POGL02","Poznań Główny",52.4027315500,16.9122439500,A
76,"GROC42","Grochowska",52.3988983700,16.8760071400,A
1987,"ZKINS01","Zakrzewo/Instytut",52.4060460100,16.7029056000,C
1321,"DASZ01","Daszewicka",52.3179565600,16.9543753500,A
1481,"L II02","Os. Lecha II",52.3871198400,16.9711894800,A
157,"RRAT76","Rondo Rataje",52.3961500000,16.9487900000,A
2608,"KDBIE02","Kórnik/Bnin Armii Krajowej",52.2347983900,17.0946002100,C
1310,"DALIP02","Daszewice/Lipowa",52.2927155600,16.9679685700,B
3670,"BEPRZ01","Biskupice/Przylesie",52.4582520000,17.1668680000,C
1867,"MRPAR01","Mrowino/Park",52.5179710000,16.7047860000,B
68,"RONJ42","Rondo Nowaka-Jeziorańskiego",52.4027709300,16.8900297700,A
31,"WIKA42","Wielkopolska",52.4155123100,16.9182845700,A
345,"BIAL01","Białczańska",52.4573127500,16.8791045800,A
1914,"SOKAS01","Sobota/Kasztanowa",52.5209760900,16.8035649400,B
653,"BRZE01","Brzechwy",52.4081713900,16.8455874000,A
1839,"RKGOL02","Rokietnica/Golęcińska",52.5044872100,16.7610926700,B
2120,"SCNWO02","Szczytniki/Nad Wodą",52.3018330000,17.0164020000,B
2019,"NAKOB02","Napachanie/Kobylnicka",52.4839870000,16.7291620000,B
2483,"BGLIG02","Bogucin/Ligowiec",52.4373380000,17.0348210000,B
292,"ZLZLO03","Złotniki/Złotnicka",52.4866893800,16.8557331300,B
2038,"TPPIA01","Tarnowo Pdg/Piaskowa",52.4585138600,16.6454551200,C
1350,"STWI02","Starołęka Wielka",52.3424020000,16.9182910000,A
359,"LEGO01","Łęgowskiego",52.4608925200,16.8931590400,A
3971,"DHCIS02","Dachowa/Cisowa",52.2919842055,17.0792690410,B
2629,"JWJWW01","Jeziory Wielkie/",52.1828968600,17.1324146300,D
3990,"KOTU01","Kościelna Tunel",52.4181135019,16.9062218526,A
2747,"DHKLO02","Dachowa/Klonowa",52.2967024000,17.0977384600,B
427,"DUNZ02","Dziurawcowa",52.4791813300,16.9451608900,A
2023,"TPKAR01","Tarnowo Pdg/Karolewo III",52.4744062289,16.7012983274,C
1808,"SYNZ02","Sycowska II",52.3614846600,16.8366733400,A
4477,"LADZ02","Ławica Działki",52.4140428788,16.8071543296,A
3887,"FALI01","Falista",52.3696700000,16.9488400000,A
119,"GRUD72","27 Grudnia - Teatr Polski",52.4080400000,16.9242120000,A
3046,"SCSZC02","Szczytniki/Szczelinka",52.2939981006,17.0046548005,B
1468,"OSWI01","Os. Oświecenia",52.3888455200,16.9587077100,A
1282,"KATO02","Katowicka",52.4024540000,16.9622540300,A
408,"WOKI01","Wojciechowskiego",52.4506791100,16.9142883900,A
324,"SLPRZ01","Suchy Las/Os. Przylesie",52.4734913200,16.8977641800,B
2482,"UZPAL02","Uzarzewo/Pętla (Pałac)",52.4534340000,17.1237620000,C
2244,"BLSTB02","Bylin/Stacja benzynowa",52.3276985100,17.1605748200,B
1767,"RKAP74","Rondo Kaponiera",52.4077451000,16.9136199900,A
1092,"SOEJ02","Sczanieckiej",52.3943486900,16.8966414900,A
1819,"KICZY01","Kiekrz/Czysta",52.4823980400,16.7916687200,B
646,"MALE01","Malechowska",52.4120356800,16.8306214400,A
2393,"SDPOL02","Swarzędz/Polna",52.4083100000,17.0845070000,B
1797,"SZDWO02","Szreniawa/Dworcowa",52.3178147185,16.7930608565,C
3991,"SWWA02","Św. Wawrzyńca",52.4188339270,16.9019274017,A
1560,"KOUGM01","Komorniki/Urząd Gminy",52.3324900000,16.8071400000,B
4381,"WYBAT05","Wysogotowo/Batorowska",52.4132142989,16.7673384236,B
3199,"KOTRU02","Komorniki/Truskawkowa",52.3269950000,16.8223290000,B
2034,"TPCEN01","Tarnowo Pdg/Centrum",52.4642600000,16.6650100000,C
2642,"BEJAR01","Biernatki/Jarzębinowa",52.2142339900,17.1168193700,C
4172,"LACI42","Łacina",52.3946600000,16.9660600000,A
787,"WIWI02","Witosa Wiadukt",52.4341228400,16.9053066600,A
980,"LUUNI02","Luboń/Unijna",52.3521910000,16.8653060000,B
1051,"BEDZ01","Będzińska",52.3610973600,16.8890791300,A
2209,"KZZON01","Koziegłowy/Żołnierzy Niezłomnych",52.4464440500,16.9837328800,B
1922,"WYWAR01","Wysogotowo/Warzywna",52.4012508100,16.7911788600,B
4234,"TRWIS01","Trzek/Wiśniowa",52.3542710000,17.1723100000,B
3333,"WYSZP01","Wysogotowo/Szparagowa",52.4084046254,16.7933560078,B
4409,"PLJAN02","Plewiska/Jantarowa",52.3652382184,16.8235499825,B
1434,"SOLN02","Solna",52.4119990900,16.9289280900,A
1249,"ZAGIM01","Zalasewo/Planetarna Szkoła",52.3918170000,17.0687190000,B
136,"ROSR45","Rondo Śródka",52.4098738000,16.9577923900,A
714,"ZONK01","Żonkilowa",52.3864662256,16.8189603803,A
796,"ALSO02","Aleje Solidarności",52.4357524600,16.9200577600,A
2653,"DZPOL02","Dziećmierowo/Polna",52.2591888000,17.0961217700,C
1806,"KOJEZ01","Komorniki/Jeziorna",52.3313424108,16.8031550299,B
3822,"CERSP02","Czerwonak/Rondo Spachacza",52.4641340100,17.0006850200,B
2460,"SDPAD01","Swarzędz/Hala",52.4092700000,17.0689230000,B
1939,"PMKOS01","Przeźmierowo/Kościelna",52.4268560000,16.7850630000,B
648,"OBA02","Os. Bajkowe",52.4099615400,16.8355428800,A
2256,"SHCIN02","Szlachęcin/",52.5599308500,16.9803190500,C
3586,"GLTEC04","Głuchowo/Tęczowa",52.3452700000,16.7758200000,C
3069,"LURZE02","Luboń/Rzeczna",52.3466790183,16.9014699172,B
1790,"RSROS02","Rosnowo/",52.3256300000,16.7803300000,C
266,"GOSZK02","Golęczewo/Szkoła",52.5350047900,16.8195953300,C
3113,"CESWW01","Czerwonak/Św. Wojciecha",52.4575844467,16.9933209918,B
2348,"SDKOS03","Swarzędz/Os. Kościuszkowców",52.4210660000,17.0809150000,B
2475,"SDDWO02","Swarzędz/Dworzec Kolejowy",52.4046330000,17.0750990000,B
577,"KIDW02","Kiekrz PKM",52.4750720300,16.7897244800,A
2468,"SDARM02","Swarzędz/Armii Poznań/Szkoła",52.3955270000,17.0667990000,B
4087,"GARA02","Garaszewo",52.3501966665,16.9633631381,A
553,"TOLT01","Tołstoja",52.4507937900,16.8698184400,A
1417,"OBOH01","Os. Bohaterów II Wojny Światowej",52.3834586900,16.9470939000,A
1386,"DZIE01","Dziedzicka",52.3535767900,16.9222460000,A
4029,"ZRPLZ01","Zborowo/Plażowa",52.3758040000,16.6276110000,C
657,"PLL02","Port Lotniczy Ławica",52.4132480000,16.8273130000,A
4518,"SPPAL01","Sowiniec/",52.2373031549,16.8808240860,C
1193,"KZKRO02","Koziegłowy/Krótka",52.4473263022,16.9966414435,B
1875,"RKLES01","Rokietnica/Leśna",52.5042540000,16.7357830000,B
1488,"OSLE01","Os. Lecha",52.3891528400,16.9793217100,A
687,"PAPAL02","Palędzie/Leśna",52.3695529000,16.7358967300,C
934,"LUWPL02","Luboń/Wojska Polskiego",52.3434136688,16.8758212720,B
3797,"MELES02","Mielno/Leśna",52.4933972182,17.0671678390,C
204,"Z I42","Żegrze I",52.3789265600,16.9614602200,A
1907,"RKTOP02","Rokietnica/Topolowa",52.5146909600,16.7651400500,B
2327,"WZKOS01","Wierzenica/Kościół",52.4626480000,17.0699130000,C
385,"SZYM08","Szymanowskiego",52.4602038200,16.9158013600,A
4315,"LDSZP01","Ludwikowo/Szpital",52.2456755063,16.8124522948,C
421,"KRES01","Kresowa",52.4679525200,16.9476334300,A
435,"RADO01","Radojewo",52.4976583300,16.9461884000,A
1198,"KZOSK01","Koziegłowy/Os. Karolin",52.4437083867,16.9899562673,B
4509,"DNDYM02","Dymaczewo Nowe/Prusak",52.2288196900,16.7616387100,C
2452,"PKALT02","Paczkowo/Altanowa",52.4064900000,17.1656330000,C
2177,"BOOGR01","Bolechowo-Os./Ogrodowa",52.5332147700,16.9771902900,C
618,"BUZA01","Bużańska",52.4236316000,16.8668036700,A
615,"PLOT02","Przelot",52.4260131500,16.8598158400,A
475,"OKOS02","Os. Kosmonautów",52.4383750700,16.9404025000,A
2133,"BRLAK01","Borówiec/Łąkowa",52.2829330000,17.0451850000,B
2234,"KLSZO01","Kleszczewo/Szkoła I",52.3362711900,17.1665857800,B
348,"KOSO01","Kosowska",52.4559956000,16.8774373600,A
3924,"GSSTA01","Gołuski/Starowiejska",52.3548954469,16.7507214072,C
2302,"KEKOS01","Krerowo/Kościół",52.2893378900,17.1930879600,B
1731,"PLWOL01","Plewiska/Wołczyńska",52.3763375800,16.8235693800,B
848,"KRPOL01","Krosno/Polna",52.2293271569,16.8267228586,C
2057,"JNPRZ01","Jankowice/Przemysłowa",52.4550848200,16.6408302800,C
2620,"BJMJE02","Błażejewo/Mikołajczyka I",52.2172539400,17.0982873900,C
4002,"BLAZ41","Błażeja",52.4555420067,16.9446357901,A
621,"OGDY02","Ogrody",52.4169288400,16.8822457700,A
1021,"BOJA01","Bojanowska",52.3763846200,16.8722159200,A
899,"LEDWO02","Łęczyca/Dworcowa",52.3162000000,16.8822400000,B
3533,"WYSTO02","Wysogotowo/Stolarska",52.4071616000,16.7846613900,B
1995,"LWOTO01","Lusowo/Otowska",52.4264903500,16.7142736700,C
2514,"XRCZA01","Kruszewnia/Czarnoleska",52.3793910000,17.1034750000,C
678,"DBLES02","Dąbrowa/Poprzeczna",52.3924620000,16.7503930000,C
459,"KULY02","Kupały",52.4511591700,16.9357661600,A
1789,"RSROS01","Rosnowo/",52.3252390600,16.7822946900,C
958,"KOPAK01","Komorniki/Os. Parkowe",52.3370085536,16.8290102810,B
3967,"ZLOGP01","Złotniki/Os. Grzybowe PKM",52.4846310900,16.8445795103,B
1502,"RUSA01","Os. Rusa",52.3874996300,16.9912605800,A
713,"NAWA02","Nagietkowa",52.3892622900,16.8130086800,A
4383,"GOKA01","Golęcińska",52.4335300000,16.8839340000,A
3157,"OSTY01","Os. Tysiąclecia",52.3921770000,16.9720450000,A
2032,"TPROL02","Tarnowo Pdg/Rolna",52.4622162200,16.6728974400,C
1287,"KORN02","Kórnicka",52.3994053000,16.9528862800,A
542,"GOLE01","Golęcin",52.4306289600,16.8910834100,A
898,"LEDWO01","Łęczyca/Dworcowa",52.3158289853,16.8816209945,B
1529,"POKR02","Pokrzywno",52.3507785100,16.9820619800,A
1234,"DARZ01","Darzybór",52.3883460100,17.0297466500,A
3001,"MOJAS01","Mosina/Śremska/Jasna",52.2292819375,16.8517221710,C
155,"RRAT73","Rondo Rataje",52.3965980000,16.9508260000,A
2802,"TERM03","Termalna",52.4086748457,16.9724242820,A
93,"RYLA72","Rynek Łazarski",52.3944540100,16.8991462700,A
2753,"SYLES02","Skrzynki/Leśna",52.2744964970,17.0603793598,B
1348,"STWI03","Starołęka Wielka",52.3415868200,16.9175363200,A
390,"OPIE01","Opieńskiego",52.4600337200,16.9232562400,A
463,"SARM02","Sarmacka",52.4456930300,16.9279319400,A
2101,"BZZNO01","Brzezno/",52.4912558700,16.6223832000,C
1511,"KLEN02","Klenowska",52.3757783700,16.9857577600,A
987,"LUPSZ02","Luboń/Puszkina",52.3528302095,16.8828311147,B
1718,"POGL05","Poznań Główny",52.4016093600,16.9156987800,A
2219,"GWKAS02","Gowarzewo/Al. Kasztanowa",52.3576374500,17.1241345900,B
1158,"BALA01","Bałtycka",52.4267849300,16.9785790600,A
744,"RONJ01","Rondo Nowaka-Jeziorańskiego",52.4025250300,16.8879965400,A
850,"MOSZK01","Mosina/Strzelecka Szkoła",52.2332610765,16.8297186440,C
461,"LUCK01","Łużycka",52.4516680900,16.9333852300,A
2263,"KYORL01","Kliny/Orla",52.4781827200,17.0414852700,C
1127,"GABA02","Garbary PKM",52.4167365300,16.9394391300,A
1167,"URWI02","Urwista",52.4233037500,16.9843164300,A
2106,"NKRZ02","Nad Krzesinką",52.3358593100,17.0097223700,A
2716,"SSNAL01","Środa Wielkopolska/Niedziałkowskiego/Almarco",52.2221909511,17.2810049326,C
2105,"NKRZ01","Nad Krzesinką",52.3361875492,17.0085507972,A
920,"LUPKM02","Luboń/PKM",52.3440811908,16.8923054704,B
3247,"RBZER01","Robakowo/Żernicka Magazyny",52.3144883500,17.0716458500,B
3889,"UNLU02","Unii Lubelskiej",52.3720359000,16.9498156900,A
3177,"FIALK01","Fiałkowo/",52.3749565938,16.6571141826,C
892,"PUPKM02","Puszczykowo/PKM",52.2946202200,16.8683995900,C
